,lat,lon,radiative_,sat,acqdate,acqtime,sensor,state,district
1025,30.2565,75.87901,2.8,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1026,30.21402,75.87384,4.3,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1027,31.16668,74.89478,19.7,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1028,31.1661,74.89069,2.7,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1029,31.11609,74.82887,2.8,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1030,31.09767,74.81985,5.2,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1031,30.16315,75.9857,4.4,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1032,31.18807,74.92435,16.8,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1033,31.20519,74.84135,2.0,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1034,31.19142,74.85209,4.4,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1035,31.20636,74.84953,1.7,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1036,31.17962,74.77036,4.0,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1037,31.18236,74.76562,4.0,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1038,31.15865,74.79123,5.6,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1039,30.7473,74.45389,8.6,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1040,31.03429,74.96593,2.5,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1041,31.21957,74.7503,3.0,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1042,31.24092,74.70837,7.2,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1043,31.18043,74.87106,2.0,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1044,31.01338,75.01208,2.2,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1045,31.21835,74.59976,6.4,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1046,31.24151,74.71246,7.3,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1047,30.04618,75.86921,6.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1048,31.28685,74.53728,4.7,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1049,30.96232,74.85755,3.6,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1050,31.00504,74.76178,3.3,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1051,31.16261,74.56895,10.3,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1052,31.15396,74.57035,9.1,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1053,31.15597,74.57027,12.8,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1054,31.20652,74.87476,4.0,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1055,31.23322,74.8696,2.2,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1056,30.19349,76.13325,3.0,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1057,31.23009,74.61,5.5,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1058,31.23068,74.61407,3.3,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1059,31.21894,74.60383,6.4,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1060,31.14,74.68591,3.8,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1061,31.22602,74.65264,4.0,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1062,31.59116,75.18198,2.5,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1063,31.72459,75.34298,1.7,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1064,31.79065,75.16317,4.6,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1065,31.82491,75.16094,4.8,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1066,30.25823,76.04316,2.8,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1067,30.24529,76.10212,4.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1068,30.24587,76.10638,4.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1069,30.01534,75.97313,3.9,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1070,30.08426,75.96977,2.9,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1071,31.73205,75.372,2.3,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1072,31.7275,75.36416,1.7,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1073,31.74337,75.37857,2.6,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1074,31.96724,75.26003,3.1,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1075,30.1028,75.90183,2.4,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1076,30.48308,74.74801,3.7,npp,2023-10-31,13:M3:15,VF375,PB,MUKTSAR
1077,31.04005,74.91014,27.2,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1078,30.23168,76.13076,6.0,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1079,31.77188,75.00343,3.8,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1080,31.29745,74.6105,2.4,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1081,31.29804,74.61458,2.4,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1082,31.29609,74.64847,4.5,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1083,31.29276,74.64912,10.8,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1084,31.4422,74.84344,24.5,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1085,31.26967,74.60759,4.2,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1086,31.42391,74.85968,2.1,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1087,31.3845,74.85847,4.8,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1088,31.29452,74.66136,2.6,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1089,31.29785,74.66071,3.3,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1090,31.45596,74.67629,6.0,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1091,31.48129,74.85279,4.4,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1092,31.28447,74.79652,4.5,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1093,31.30526,74.76005,4.4,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1094,31.30859,74.7594,4.4,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1095,30.92273,74.70224,2.1,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1096,30.91158,74.69608,4.9,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1097,30.92605,74.70159,47.3,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1098,30.92056,74.85305,16.3,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1099,31.34954,74.66317,1.3,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1100,31.87383,74.62212,3.5,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1101,31.9098,74.8745,2.6,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1102,31.53667,74.94028,4.1,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1103,31.56579,74.95166,2.9,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1104,31.44734,74.78331,2.9,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1105,31.2829,74.88109,10.1,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1106,31.34596,75.02262,9.8,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1107,31.37494,75.00856,1.8,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1108,31.37918,74.74985,1.5,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1109,31.46814,74.80882,4.8,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1110,31.46047,74.82722,10.8,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1111,31.56,74.6228,8.4,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1112,31.5594,74.61871,8.4,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1113,31.56273,74.61806,5.8,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1114,31.58449,74.62641,6.1,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1115,31.62149,74.6574,2.4,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1116,31.56294,74.85877,2.5,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1117,30.34235,76.02423,2.5,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1118,31.33154,74.94482,1.5,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1119,31.31572,74.94237,3.6,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1120,31.2719,74.7569,5.9,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1121,31.42591,74.82548,5.6,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1123,31.43101,74.83717,4.8,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1124,31.53943,74.62264,2.6,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1125,30.07899,75.88039,2.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1127,31.97347,74.87584,1.2,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1128,31.97857,74.88769,3.5,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1129,31.31709,74.97597,3.6,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1130,29.77438,75.96758,2.6,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1131,31.68613,75.06559,19.4,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1132,29.73814,75.93141,6.4,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1133,31.99784,74.92681,3.1,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1134,29.97299,75.79237,1.6,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1135,29.83124,75.82544,2.5,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1136,29.838,75.8242,13.3,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1137,31.81128,74.59215,3.5,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1138,31.81186,74.59625,4.2,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1139,31.53181,74.96605,2.2,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1140,29.86116,75.84127,19.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1141,30.01889,75.84804,14.4,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1142,30.08603,76.00829,3.1,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1143,31.51082,75.08518,2.9,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1144,30.02207,75.7962,2.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1145,31.43542,74.91673,2.9,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1146,30.21273,76.04268,3.3,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1148,31.87051,74.93773,3.9,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1149,31.5627,74.9055,3.2,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1150,31.5269,74.90752,2.0,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1151,30.16548,76.18096,7.3,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1152,31.95138,74.90067,3.2,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1153,31.54122,74.70654,5.2,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1154,31.54455,74.70589,5.2,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1156,31.75749,75.38026,2.8,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1157,29.78673,75.93114,3.4,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1158,29.78276,75.92759,14.7,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1160,30.04059,75.90405,5.3,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1162,29.90466,75.85467,2.6,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1164,29.97928,76.14397,2.0,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1165,31.74389,74.73198,2.6,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1166,31.49459,74.70663,3.6,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1167,31.47459,74.71054,4.9,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1168,31.88887,74.92133,3.0,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1169,31.56983,74.66721,2.5,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1170,30.16966,76.05819,2.0,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1171,30.17882,76.07393,4.1,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1173,30.72324,74.31416,1.2,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1174,30.66659,74.36156,2.8,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1175,31.25254,74.57632,8.5,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1176,31.40709,74.89637,9.0,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1177,31.26488,75.01989,3.9,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1178,29.97588,76.17068,9.8,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1180,29.915,75.90405,3.6,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1181,29.91301,75.9902,9.9,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1182,31.71056,74.7287,4.9,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1183,31.68918,74.771,3.8,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1184,31.63384,74.67185,2.5,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1186,30.16594,75.8783,3.4,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1187,30.17789,75.91487,2.1,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1188,31.7957,74.87917,7.3,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1189,29.86498,75.79376,2.3,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1190,29.83508,75.77801,10.3,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1191,30.14411,75.89862,7.8,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1192,30.0155,75.84865,14.4,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1194,29.75231,75.95874,8.3,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1195,29.75116,75.95041,8.4,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1196,31.96836,74.864,2.4,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1197,31.95773,74.86179,3.6,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1198,31.97349,74.97446,2.3,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1199,31.97903,74.96479,1.8,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1200,31.27179,74.52772,6.3,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1201,31.2712,74.52366,6.3,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1202,30.02487,75.94128,6.1,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1203,31.85677,74.64664,3.6,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1204,30.41451,75.83862,1.7,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1205,31.35484,74.84309,2.2,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1206,31.83598,74.6211,4.6,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1207,31.29704,74.90791,2.2,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1208,31.69665,74.5217,3.8,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1209,31.71998,74.58871,2.9,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1210,29.99295,75.86132,2.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1211,29.97383,75.89903,3.4,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1212,29.98502,75.85422,3.6,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1213,29.75639,76.03943,4.4,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1214,31.82789,74.73289,3.9,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1215,30.73561,76.4906,2.2,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1216,30.70893,76.45004,5.8,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1217,30.65995,76.46642,2.3,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1218,30.34108,76.57732,12.4,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1219,30.35498,76.5749,2.0,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1220,30.50794,76.61375,2.2,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1222,30.24811,76.58327,3.9,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1223,30.58007,76.31895,3.0,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1224,30.60086,76.36891,2.6,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1225,31.56868,74.73071,2.4,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1227,31.71467,74.69537,4.2,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1228,30.69739,76.5518,2.0,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1229,30.45332,76.58572,1.7,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1230,30.59637,76.60455,1.9,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1231,31.83842,74.84104,4.7,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1232,31.51272,74.80861,2.4,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1233,31.50133,74.84889,5.8,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1234,30.37395,76.52288,2.1,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1235,30.36412,76.5291,2.6,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1237,30.40135,76.1019,2.8,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1238,30.39842,76.10146,1.2,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1239,31.25534,76.04097,2.0,npp,2023-10-31,13:M3:15,VF375,PB,HOSHIARPUR
1240,30.52945,76.15059,2.3,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1241,30.05238,75.86378,8.8,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1242,30.05295,75.86797,5.8,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1243,30.28602,75.99529,5.1,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1245,30.92099,76.424,3.0,npp,2023-10-31,13:M3:15,VF375,PB,RUPNAGAR
1246,30.85696,76.43394,14.4,npp,2023-10-31,13:M3:15,VF375,PB,RUPNAGAR
1248,30.88451,76.47128,2.6,npp,2023-10-31,13:M3:15,VF375,PB,RUPNAGAR
1249,30.86485,76.36023,3.6,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1250,29.97606,76.1691,6.5,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1251,29.98955,76.16824,27.5,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1257,31.8594,74.85866,2.4,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1258,30.39442,75.99833,4.5,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1259,30.34119,76.01575,8.8,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1260,30.70372,76.43741,9.4,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1261,30.74244,76.43508,15.7,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1262,30.33783,76.71391,4.7,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1264,30.29923,76.11929,6.7,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1265,30.34995,76.10579,10.7,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1266,30.32956,76.21478,5.8,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1267,30.30161,76.23228,2.9,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1269,30.12682,76.33723,4.3,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1270,30.19443,76.3164,5.8,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1272,30.14634,76.37798,4.4,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1274,30.13998,76.30402,3.7,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1275,29.75784,75.89797,8.1,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1276,29.8143,76.08064,6.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1277,29.76707,75.99032,5.6,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1278,29.80391,76.00509,4.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1279,29.80961,76.02124,1.8,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1280,29.79596,75.99795,9.6,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1281,30.17757,76.2182,2.5,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1282,30.1649,76.17669,7.3,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1285,29.90519,76.03465,2.9,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1286,29.80333,76.00091,3.8,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1287,30.21734,76.07664,10.5,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1288,30.14223,76.01112,2.6,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1291,31.75919,74.76717,1.7,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1293,30.06312,76.01624,1.7,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1294,29.91134,76.0034,5.7,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1295,30.86653,74.55101,24.7,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1296,30.89699,74.54917,19.2,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1297,30.86712,74.55505,24.7,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1298,30.91381,74.57079,19.0,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1299,30.84994,74.55427,30.7,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1300,30.84935,74.55025,16.8,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1301,30.79803,74.38184,23.7,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1302,30.94917,74.44793,1.7,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1304,29.86478,75.94315,4.0,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1305,30.84324,74.4851,2.7,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1306,30.83601,74.48238,4.2,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1307,30.84773,74.49249,5.5,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1308,30.6887,74.28803,2.4,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1309,30.78766,74.45007,9.7,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1310,30.74399,74.45454,3.2,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1311,30.76363,74.42586,10.8,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1313,30.77369,74.4942,3.1,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1314,30.7731,74.49018,2.5,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1315,31.01275,74.55587,2.4,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1316,31.04619,74.57428,2.0,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1317,31.09357,74.57806,1.6,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1318,30.9356,74.54195,5.5,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1319,30.92804,74.55138,2.8,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1320,29.93703,75.85867,23.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1321,29.91181,75.80648,2.8,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1322,29.90679,75.82018,1.9,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1323,29.92301,75.78741,1.8,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1324,29.961,76.0088,6.4,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1325,30.72331,74.26877,3.6,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1326,30.12461,74.2901,1.7,npp,2023-10-31,13:M3:15,VF375,PB,FAZILKA
1327,31.46398,75.02165,4.7,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1328,30.8116,74.70676,9.0,npp,2023-10-31,13:M3:15,VF375,PB,FARIDKOT
1329,30.86072,74.72266,3.4,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1330,30.82375,74.76687,3.4,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1331,30.82081,74.7466,2.2,npp,2023-10-31,13:M3:15,VF375,PB,FARIDKOT
1332,30.82316,74.76281,2.6,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1333,29.96648,75.8961,3.6,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1334,29.96194,75.88835,1.5,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1335,30.01899,75.8737,5.3,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1336,30.0089,75.90125,12.9,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1337,30.01831,75.84386,6.0,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1338,29.97371,75.84772,7.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1339,29.99634,75.86069,4.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1341,30.79333,75.38186,2.9,npp,2023-10-31,13:M3:15,VF375,PB,MOGA
1342,30.78161,75.39683,3.1,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1343,31.08014,75.84507,9.3,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1344,31.11625,75.72979,4.0,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
